u,v,key,osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,maxspeed,access,ref,bridge,width,tunnel
12353523816,12353523819,0,1335309239,False,,residential,False,22.465,"LINESTRING (72.895959 19.0691058, 72.8960523 19.0691591, 72.8961196 19.069196, 72.8961402 19.0692124)",,,,,,,,
12353523819,4445050837,0,1335309078,True,,residential,False,8.8,"LINESTRING (72.8961402 19.0692124, 72.896133 19.0692136, 72.8961103 19.0692244, 72.8960917 19.0692409, 72.896079 19.0692618)",,,,,,,,
12353523819,12353523816,0,1335309239,False,,residential,True,22.465,"LINESTRING (72.8961402 19.0692124, 72.8961196 19.069196, 72.8960523 19.0691591, 72.895959 19.0691058)",,,,,,,,
12353524312,12353524314,0,1335312809,False,,residential,False,5.429,"LINESTRING (72.8963321 19.0727524, 72.8963745 19.0727245)",,,,,,,,
12353524312,12353418397,0,107213247,False,Somaiya College Road,tertiary,False,80.64,"LINESTRING (72.8963321 19.0727524, 72.8961015 19.072434, 72.8958957 19.0721559)",,,,,,,,
12353524312,1366054221,0,107213247,False,Somaiya College Road,tertiary,True,588.4939999999999,"LINESTRING (72.8963321 19.0727524, 72.8970086 19.0736894, 72.8970859 19.0737932, 72.8987967 19.0761552, 72.8995913 19.0770508)",,,,,,,,
12353524314,12353524312,0,1335312809,False,,residential,True,5.429,"LINESTRING (72.8963745 19.0727245, 72.8963321 19.0727524)",,,,,,,,
12364540586,1665625327,0,618748734,True,Eastern Express Highway,trunk,False,55.171,"LINESTRING (72.9106587 19.0730763, 72.9102429 19.0727734)",4,,70,,NH48,,,
12364540586,1665625334,0,1336787150,False,Kamaraj Nagar Road,residential,True,19.002,"LINESTRING (72.9106587 19.0730763, 72.9108272 19.0730143)",,,,,,,,
12378540778,12378540782,0,1338256853,False,,residential,False,9.462,"LINESTRING (72.9056021 19.0492035, 72.905564 19.0491264)",,,,,,,,
12378540778,7361765507,0,1235505935,True,Sion Panvel Highway,trunk,False,163.926,"LINESTRING (72.9056021 19.0492035, 72.905429 19.0493804, 72.9050027 19.049816, 72.9045241 19.0502685)",4,,,,,,,
12378540782,12378540778,0,1338256853,False,,residential,True,9.462,"LINESTRING (72.905564 19.0491264, 72.9056021 19.0492035)",,,,,,,,
12378563177,12378540778,0,1235505935,True,Sion Panvel Highway,trunk,False,25.982,"LINESTRING (72.90577 19.049032, 72.9056021 19.0492035)",4,,,,,,,
12378563177,12378563182,0,1338257676,False,,residential,False,3.598,"LINESTRING (72.90577 19.049032, 72.905758 19.0490017)",,,,,,,,
12378563182,12378563177,0,1338257676,False,,residential,True,3.598,"LINESTRING (72.905758 19.0490017, 72.90577 19.049032)",,,,,,,,
12378584818,10939514685,0,1338260152,False,,residential,True,11.799,"LINESTRING (72.8943293 19.053061, 72.8944363 19.0530289)",,,,,,,,
12378584818,10279809014,0,1240182703,True,Ramakrishna Chemburkar Marg,secondary,False,74.064,"LINESTRING (72.8943293 19.053061, 72.8944155 19.0532954, 72.8944766 19.0537093)",2,,,,,,,
12378615927,12378615929,0,1338266194,False,,residential,False,5.566,"LINESTRING (72.9054209 19.0509254, 72.9054727 19.050915)",,,,,,,,
12378615927,12320207931,0,618803569,False,N B Patil Marg,residential,False,46.458,"LINESTRING (72.9054209 19.0509254, 72.9054321 19.0510461, 72.9054439 19.0511727, 72.9054596 19.0513416)",,,,,,,,
12378615927,2629741731,0,618803569,False,N B Patil Marg,residential,True,120.153,"LINESTRING (72.9054209 19.0509254, 72.9054123 19.0508324, 72.9054008 19.0507091, 72.9053815 19.0505012, 72.9053673 19.0503479, 72.9053313 19.0502547, 72.9052531 19.0500522, 72.9051189 19.0499161)",,,,,,,,
12378615929,12378615927,0,1338266194,False,,residential,True,5.566,"LINESTRING (72.9054727 19.050915, 72.9054209 19.0509254)",,,,,,,,
12382320289,12382320291,0,1338615048,True,,residential,False,16.502,"LINESTRING (72.893488 19.04768, 72.8933311 19.0476853)",,,,,,,,
12382320289,12295858288,0,1235796616,True,,secondary,False,95.711,"LINESTRING (72.893488 19.04768, 72.8934705 19.0473502, 72.8934136 19.0469971, 72.8933988 19.0468243)",,,,,,,,
12382320291,632312696,0,1235796607,True,Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road),secondary,False,5.428,"LINESTRING (72.8933311 19.0476853, 72.8933346 19.047734)",,,,,,,,
12384043771,12384043777,0,1338810776,False,,residential,False,15.057,"LINESTRING (72.9061705 19.0458442, 72.9061932 19.0459779)",,,,,,,,
12384043771,13077645668,0,1338811533,True,Choitram Gidwani Marg (Kolwada Borla Road),secondary,False,208.56900000000002,"LINESTRING (72.9061705 19.0458442, 72.9065569 19.0458403, 72.907242 19.0458609, 72.9075984 19.0458716, 72.908154 19.0458883)",,,,,,,,
12384043777,12384043771,0,1338810776,False,,residential,True,15.057,"LINESTRING (72.9061932 19.0459779, 72.9061705 19.0458442)",,,,,,,,
12384046732,12384046733,0,1338814015,False,,secondary_link,False,14.42,"LINESTRING (72.9023828 19.0459365, 72.9023608 19.0458085)",,,,,,,,
12384046732,2248801080,0,22847224,True,Choitram Gidwani Marg (Kolwada Borla Road),secondary,False,109.214,"LINESTRING (72.9023828 19.0459365, 72.9027855 19.0458907, 72.9032452 19.0458565, 72.903417 19.0458437)",,,,,,,,
12384046733,12384046732,0,1338814015,False,,secondary_link,True,14.42,"LINESTRING (72.9023608 19.0458085, 72.9023828 19.0459365)",,,,,,,,
12384046733,7362076305,0,1206855838,True,Choitram Gidwani Marg (Kolwada Borla Road),secondary,False,180.834,"LINESTRING (72.9023608 19.0458085, 72.9008257 19.0460064, 72.9006552 19.0460205)",,,,,,,,
12393340592,12393340595,0,1339789619,False,,residential,False,12.947,"LINESTRING (72.8834902 19.0781583, 72.8836068 19.0781207)",,,,,,,,
12393340593,12393340597,0,1339789619,False,,residential,True,12.211,"LINESTRING (72.883707 19.0779727, 72.8836957 19.078082)",,,,,,,,
12393340593,10654532849,0,151889257,False,our lady of velankanni marg,residential,False,215.23700000000002,"LINESTRING (72.883707 19.0779727, 72.8839216 19.078182, 72.8839709 19.0787144, 72.8839195 19.0795022, 72.8839474 19.0798216)",,,,,,,,
12393340593,1366009151,0,151889257,False,our lady of velankanni marg,residential,True,108.213,"LINESTRING (72.883707 19.0779727, 72.8836747 19.0779281, 72.8836381 19.0776833, 72.8833953 19.0770518)",,,,,,,,
12393340594,12393340595,0,1339789620,False,,residential,False,30.857,"LINESTRING (72.8836976 19.0783846, 72.8836068 19.0781207)",,,,,,,,
12393340595,12393340597,0,1339789619,False,,residential,False,10.286,"LINESTRING (72.8836068 19.0781207, 72.8836957 19.078082)",,,,,,,,
12393340595,12393340592,0,1339789619,False,,residential,True,12.947,"LINESTRING (72.8836068 19.0781207, 72.8834902 19.0781583)",,,,,,,,
12393340595,12393340594,0,1339789620,False,,residential,True,30.857,"LINESTRING (72.8836068 19.0781207, 72.8836976 19.0783846)",,,,,,,,
12393340596,12393340597,0,1339789621,False,,residential,False,27.579,"LINESTRING (72.8837338 19.0783274, 72.8836957 19.078082)",,,,,,,,
12393340597,12393340593,0,1339789619,False,,residential,False,12.211,"LINESTRING (72.8836957 19.078082, 72.883707 19.0779727)",,,,,,,,
12393340597,12393340595,0,1339789619,False,,residential,True,10.286,"LINESTRING (72.8836957 19.078082, 72.8836068 19.0781207)",,,,,,,,
12393340597,12393340596,0,1339789621,False,,residential,True,27.579,"LINESTRING (72.8836957 19.078082, 72.8837338 19.0783274)",,,,,,,,
12395437956,4296286850,0,179916492,False,,residential,False,77.141,"LINESTRING (72.9187196 19.0492135, 72.918091 19.0495716)",,,,,,,,
12395437956,3632415772,0,179916492,False,,residential,True,25.378,"LINESTRING (72.9187196 19.0492135, 72.9189264 19.0490957)",,,,,,,,
12395437956,12395437958,0,1340009870,False,,residential,False,7.39,"LINESTRING (72.9187196 19.0492135, 72.9186838 19.0491563)",,,,,,,,
12395437958,12395437956,0,1340009870,False,,residential,True,7.39,"LINESTRING (72.9186838 19.0491563, 72.9187196 19.0492135)",,,,,,,,
12395700124,12395700125,0,122294397,False,,residential,False,5.694,"LINESTRING (72.9166743 19.0609448, 72.9166617 19.0609946)",,,,,,,,
12395700124,5913226246,0,1235505941,True,P.L. Lokhande Marg,secondary,False,7.152,"LINESTRING (72.9166743 19.0609448, 72.9166116 19.0609198)",,,,,,,,
12395700124,3205769002,0,122294397,False,,residential,True,69.267,"LINESTRING (72.9166743 19.0609448, 72.9167163 19.0608896, 72.9172954 19.0607981)",,,,,,,,
12395700125,12395700124,0,122294397,False,,residential,True,5.694,"LINESTRING (72.9166617 19.0609946, 72.9166743 19.0609448)",,,,,,,,
12395700125,5913226245,0,1235505944,True,P.L. Lokhande Marg,secondary,False,18.491,"LINESTRING (72.9166617 19.0609946, 72.9167769 19.061037, 72.9168292 19.0610381)",,,,,,,,
12395700127,5913278406,0,1340046579,False,,residential,False,7.288,"LINESTRING (72.917962 19.061806, 72.9179939 19.0618642)",,,,,,,,
12395746332,1351247410,0,1144668488,True,,trunk_link,False,17.165,"LINESTRING (72.9177205 19.0619722, 72.9175698 19.0620317)",3,,,,,,,
12395746332,12395746333,0,1340047395,False,,trunk_link,False,33.981,"LINESTRING (72.9177205 19.0619722, 72.9178536 19.0622507)",,,,,,,,
12395746333,12088834962,0,1235505943,True,,trunk_link,False,33.109,"LINESTRING (72.9178536 19.0622507, 72.9181441 19.0621355)",3,,,,,,,
12395746333,12395746332,0,1340047395,False,,trunk_link,True,33.981,"LINESTRING (72.9178536 19.0622507, 72.9177205 19.0619722)",,,,,,,,
12430192234,2892843883,0,285611407,False,,residential,False,45.858,"LINESTRING (72.8842102 19.0729458, 72.8838953 19.0726603)",,,,,,,,
12430192234,2246472307,0,275785282,True,,tertiary,False,43.236000000000004,"LINESTRING (72.8842102 19.0729458, 72.8843525 19.0728112, 72.8845003 19.0726701)",,,,,,,,
12430193495,12430193496,0,1343412104,False,,trunk_link,False,9.717,"LINESTRING (72.8824022 19.0737058, 72.8823961 19.0736186)",,,,,,,,
12430193495,2246472346,0,275785282,True,,tertiary,False,143.933,"LINESTRING (72.8824022 19.0737058, 72.8825015 19.0736996, 72.8826737 19.0736782, 72.8828659 19.0736543, 72.8831217 19.0735757, 72.8833646 19.0734941, 72.8837131 19.0733612)",,,,,,,,
12430193496,12430193495,0,1343412104,False,,trunk_link,True,9.717,"LINESTRING (72.8823961 19.0736186, 72.8824022 19.0737058)",,,,,,,,
12430193496,2804450687,0,"[275761000, 275787250, 275784838]",True,Santa Cruz – Chembur Link Road,trunk,False,618.8340000000001,"LINESTRING (72.8823961 19.0736186, 72.8825194 19.0736045, 72.8828798 19.0735491, 72.883159 19.0734575, 72.8834701 19.0732971, 72.8839399 19.0729588, 72.8842368 19.0726704, 72.8849782 19.072014, 72.8851466 19.0718495, 72.8853051 19.0716576, 72.8857043 19.0712006, 72.8866994 19.0700283)",3,,100,,SCLR,yes,,
12432746177,1367092768,0,1343676275,False,,residential,False,45.163,"LINESTRING (72.9069583 19.0530577, 72.9071901 19.0527157)",,,,,,,,
12432759563,7311257186,0,"[782910091, 1343678791]",False,,residential,False,93.056,"LINESTRING (72.9030919 19.0328616, 72.9033782 19.033064, 72.9031314 19.033505)",,,,,,,,
12432762467,2248799793,0,"[782073361, 215438697]",False,,residential,"[False, True]",217.649,"LINESTRING (72.9042591 19.0328616, 72.9032219 19.0328387, 72.9031757 19.0328216, 72.9031627 19.0327824, 72.9031858 19.0323193, 72.9032054 19.0318947)",,,,,,,,
12432770460,12432789115,0,215438529,False,,residential,True,42.646,"LINESTRING (72.9044064 19.0319121, 72.9040007 19.031912)",,,,,,,,
12432789115,12432770460,0,215438529,False,,residential,False,42.646,"LINESTRING (72.9040007 19.031912, 72.9044064 19.0319121)",,,,,,,,
12432789115,2248799793,0,215438529,False,,residential,True,83.622,"LINESTRING (72.9040007 19.031912, 72.9032054 19.0318947)",,,,,,,,
12432789115,12432789116,0,1343680552,False,,residential,False,28.301,"LINESTRING (72.9040007 19.031912, 72.9039897 19.0321663)",,,,,,,,
12432789115,12432789117,0,1343680552,False,,residential,True,42.542,"LINESTRING (72.9040007 19.031912, 72.9040093 19.0315295)",,,,,,,,
12432789116,12432789115,0,1343680552,False,,residential,True,28.301,"LINESTRING (72.9039897 19.0321663, 72.9040007 19.031912)",,,,,,,,
12432789117,12432789115,0,1343680552,False,,residential,False,42.542,"LINESTRING (72.9040093 19.0315295, 72.9040007 19.031912)",,,,,,,,
12448362114,10061003741,0,"[427219264, 1274399675, 1274068118]",True,"['Chembur Flyover', 'Ghatkopar Mahul Road']",secondary,False,364.93399999999997,"LINESTRING (72.8992076 19.0650324, 72.8991972 19.0650059, 72.8980289 19.0620534, 72.8979916 19.0619583)",2,,,,,yes,,
12448362119,6576059825,0,1345699598,False,,tertiary,True,5.853,"LINESTRING (72.8993323 19.0648979, 72.8993043 19.0648524)",,,,,,,,
12448362119,12448362114,0,1345699599,True,,secondary_link,False,20.58,"LINESTRING (72.8993323 19.0648979, 72.8993127 19.0649389, 72.8992901 19.0649731, 72.8992682 19.0649975, 72.8992415 19.0650185, 72.8992076 19.0650324)",,,,,,,,
12448362119,12905592102,0,1394138426,True,,tertiary,False,40.341,"LINESTRING (72.8993323 19.0648979, 72.8993412 19.0651158, 72.8993499 19.0652603)",,,,,,,,
12455579945,6495534619,0,1346601149,False,Road No 13,residential,True,194.225,"LINESTRING (72.8896147 19.0664121, 72.8899037 19.0661983, 72.8902565 19.0660197, 72.8905332 19.0659162, 72.8907321 19.0658552, 72.8908628 19.0658461, 72.8910964 19.066202)",,,,,,,,
12523105530,7362076305,0,1353411912,False,,residential,True,10.973,"LINESTRING (72.9006665 19.0461186, 72.9006552 19.0460205)",,,,,,,,
12523105530,9311818784,0,1366527678,True,Choitram Gidwani Marg (Kolwada Borla Road),secondary,False,12.214,"LINESTRING (72.9006665 19.0461186, 72.9007824 19.0461106)",,,,,,,,
12560606618,2246472380,0,1122484831,False,Nath Pai Nagar,tertiary,False,11.0,"LINESTRING (72.906051 19.0744904, 72.9060935 19.0744)",,,,,,,,
12560606618,10653480118,0,1144576997,True,,tertiary,False,111.41900000000001,"LINESTRING (72.906051 19.0744904, 72.9061007 19.0744943, 72.9067055 19.0746253, 72.9070699 19.0747563)",,,,,,,,
12635078803,2246472556,0,1364422533,False,,residential,True,7.393,"LINESTRING (72.9097461 19.0776524, 72.9098033 19.0776137)",,,,,,,,
12635078803,10653480123,0,1144576997,True,,tertiary,False,114.367,"LINESTRING (72.9097461 19.0776524, 72.9097531 19.0776632, 72.9101092 19.0786217)",,,,,,,,
12637993103,2248802581,0,1235505939,True,D P Road,tertiary,False,7.97,"LINESTRING (72.914478 19.0589704, 72.9144244 19.0589197)",,,,,,,,
12637993104,12697993395,0,1371032544,False,,tertiary,True,2.835,"LINESTRING (72.9135791 19.0593074, 72.9135542 19.0593172)",,,,,,,,
12637993104,12882834622,0,1364681784,True,,tertiary,False,23.929,"LINESTRING (72.9135791 19.0593074, 72.9136204 19.0593171, 72.9137907 19.0592485)",,,,,,,,
12637993105,12637993103,0,1364681784,True,,tertiary,False,10.872,"LINESTRING (72.914383 19.0590091, 72.914478 19.0589704)",,,,,,,,
12637993105,5912237845,0,1235505946,True,D P Road,tertiary,False,260.775,"LINESTRING (72.914383 19.0590091, 72.9152378 19.0597627, 72.9154041 19.0598692, 72.915616 19.0598996, 72.915777 19.0598768, 72.9164429 19.0595843)",,,,,,,,
12638251209,10939533603,0,1177545680,False,,residential,False,19.516,"LINESTRING (72.8891433 19.0467274, 72.8890249 19.0465922)",,,,,,,,
12638251209,4292824317,0,1177545680,False,,residential,True,16.016,"LINESTRING (72.8891433 19.0467274, 72.8892404 19.0468384)",,,,,,,,
12638251209,11066699144,0,1192041799,True,,residential,False,205.977,"LINESTRING (72.8891433 19.0467274, 72.8874743 19.0476982)",,,,,,,,
12638251212,2248800999,0,1364712015,False,,residential,True,73.139,"LINESTRING (72.8913581 19.0458033, 72.8914059 19.0451471)",,,,,,,,
12638251212,12638251209,0,"[1364712016, 1364712017, 1364712019, 1192041799]",True,,residential,False,254.972,"LINESTRING (72.8913581 19.0458033, 72.8899781 19.0463024, 72.8894937 19.0465523, 72.8892907 19.0466537, 72.8891893 19.0467066, 72.8891433 19.0467274)",,,,,,yes,,
12697993395,12637993104,0,1371032544,False,,tertiary,False,2.835,"LINESTRING (72.9135542 19.0593172, 72.9135791 19.0593074)",,,,,,,,
12697993395,12697993400,0,122277833,True,D P Road,motorway_link,False,167.81099999999998,"LINESTRING (72.9135542 19.0593172, 72.9137208 19.0596601, 72.9139188 19.0600811, 72.9140023 19.0602394, 72.9140766 19.0606201, 72.9140886 19.0607266)",,,,,,,,
12697993395,1654383238,0,437950427,False,,residential,True,171.12400000000002,"LINESTRING (72.9135542 19.0593172, 72.9131061 19.0594503, 72.9129199 19.0595271, 72.9126548 19.0596091, 72.9124147 19.0596817, 72.912141 19.0596817, 72.9119916 19.0596636)",,,,,,,,
12697993400,12697997201,0,122277833,True,D P Road,motorway_link,False,8.17,"LINESTRING (72.9140886 19.0607266, 72.9140964 19.0607997)",,,,,,,,
12697993400,9860341831,0,626348901,True,P.L. Lokhande Marg,secondary,False,17.632,"LINESTRING (72.9140886 19.0607266, 72.913922 19.0607079)",,,,,,,,
12697997201,12882834614,0,1371032542,True,P.L. Lokhande Marg,secondary,False,17.059,"LINESTRING (72.9140964 19.0607997, 72.9142577 19.0608168)",,,,,,,,
12697997201,12697997207,0,1371032541,True,D P Road,trunk_link,False,260.551,"LINESTRING (72.9140964 19.0607997, 72.9141596 19.0613865, 72.9142082 19.0618996, 72.9142485 19.0621683, 72.9142985 19.0624069, 72.914436 19.0627886, 72.9145704 19.0630827)",,,,,,,,
12697997207,6583578109,0,1053255586,True,Ghatkopar - Mankhurd Link Road,trunk,False,13.489,"LINESTRING (72.9145704 19.0630827, 72.9144439 19.0631032)",3,,,,GMLR,,,
12761713664,245668515,0,1378258425,False,,residential,True,72.751,"LINESTRING (72.8810002 19.0796066, 72.8805442 19.0795836, 72.8804637 19.0795903, 72.8803239 19.0796532)",,,,,,,,
12777714547,3736885986,0,275787642,True,,tertiary,False,9.05,"LINESTRING (72.8929583 19.0689958, 72.8930286 19.0689488)",,,,,,,,
12777714547,3736885986,1,"[285611389, 275766287]",True,Lokmanya Tilak Terminus Road,tertiary,False,21.598,"LINESTRING (72.8929583 19.0689958, 72.893062 19.0690326, 72.8930286 19.0689488)",,,,,,,,
12777784532,4264598321,0,1380178536,False,,residential,False,20.262,"LINESTRING (72.9002389 19.0684531, 72.9004288 19.0684216)",,,,,,,,
12777784532,4264598322,0,1380178537,True,Ghatkopar Mahul Road,tertiary,False,16.555,"LINESTRING (72.9002389 19.0684531, 72.9002916 19.0685934)",,,,,,,,
12777784532,3215337971,0,1187824595,True,,residential,False,41.254,"LINESTRING (72.9002389 19.0684531, 72.9000111 19.0684909, 72.899851 19.0685091)",,,,,,,,
12794348742,12794348743,0,1381947040,True,,trunk_link,False,28.915,"LINESTRING (72.9135402 19.0755962, 72.9135908 19.0758518)",,,,,,,,
12794348742,2264152051,0,618748731,True,Eastern Express Highway,trunk,False,59.099999999999994,"LINESTRING (72.9135402 19.0755962, 72.9136067 19.0756654, 72.9139234 19.0759852)",4,,70,,NH48,,,
12794348743,1665625452,0,772120427,True,Service Road,tertiary,False,368.05,"LINESTRING (72.9135908 19.0758518, 72.9141344 19.0764232, 72.91583 19.0783959)",,,,,,,,
12812047610,6430960763,0,686127175,True,,tertiary,False,10.562,"LINESTRING (72.8803274 19.0738444, 72.8803048 19.0738108, 72.8802672 19.0737686)",,,,,,,,
12812047610,12812047612,0,1383811484,False,,residential,False,78.906,"LINESTRING (72.8803274 19.0738444, 72.8805553 19.0738055, 72.8810337 19.0736147)",,,,,,,,
12812047612,12812047610,0,1383811484,False,,residential,True,78.906,"LINESTRING (72.8810337 19.0736147, 72.8805553 19.0738055, 72.8803274 19.0738444)",,,,,,,,
12836695797,4362728164,0,1235781697,True,Sion Panvel Highway,trunk,False,214.107,"LINESTRING (72.8867535 19.0538556, 72.8875809 19.0539465, 72.888781 19.0540397)",4,,,,,,,
